TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,11, KEY ,1,212,30823,37.458585,42.321276,42.306643,20.228041,15.580573,81.474350,78.573456,34.582846,38.345011,1.322348
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,12, KEY ,1,212,30909,37.448551,42.342478,42.368582,20.265579,15.601806,81.483441,78.509962,34.573857,38.378921,1.447332
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,13, KEY ,1,212,30878,37.442336,42.370683,42.424865,20.238557,15.592138,81.475609,78.628847,34.571860,38.436662,1.284824
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,14, KEY ,1,212,30903,37.435977,42.391066,42.321569,20.210045,15.584730,80.999636,78.359351,34.565998,38.395714,1.296254
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,15, KEY ,1,212,31091,37.438751,42.382126,42.373808,20.258924,15.601504,81.016768,78.369144,34.579701,38.427534,1.247952
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,16, KEY ,1,212,31236,37.433973,42.407699,42.374401,20.227659,15.597352,81.062186,78.283976,34.584579,38.427509,1.321671
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,17, KEY ,1,212,31364,37.414612,42.337936,42.316061,20.224142,15.592497,81.315260,78.362482,34.557854,38.408141,1.315272
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,18, KEY ,1,212,31439,37.397678,42.365957,42.317876,20.228341,15.581359,81.193444,78.326653,34.554822,38.375525,1.245438
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,19, KEY ,1,212,31362,37.398228,42.246994,42.330331,20.176891,15.577790,80.984473,78.193578,34.535573,38.344622,1.221182
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,20, KEY ,1,212,31316,37.395667,42.323970,42.247677,20.152853,15.553376,81.215666,78.288948,34.527548,38.339325,1.302356
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,21, KEY ,1,212,31550,37.409820,42.341144,42.332506,20.137436,15.559004,81.153685,78.345081,34.558281,38.413442,1.342785
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,22, KEY ,1,212,31545,37.402717,42.281773,42.224717,20.180181,15.575665,81.269249,78.464230,34.545684,38.334500,1.204217
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,23, KEY ,1,212,31713,37.394606,42.225524,42.276210,20.183420,15.567131,81.365553,78.424057,34.531918,38.314850,1.278731
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,24, KEY ,1,212,31823,37.430126,42.262492,42.271707,20.235796,15.590541,81.211568,78.460952,34.577688,38.383181,1.293964
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,25, KEY ,1,212,31544,37.389324,42.289751,42.338944,20.104246,15.542882,81.132903,78.146630,34.528525,38.329049,1.229962
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,26, KEY ,1,212,31593,37.409153,42.333009,42.336562,20.157441,15.579533,81.195693,78.378383,34.557667,38.352574,1.199028
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,27, KEY ,1,212,31618,37.416352,42.281779,42.305338,20.188121,15.582360,81.568731,78.678232,34.560758,38.354504,1.206967
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,28, KEY ,1,212,31790,37.395775,42.208756,42.296650,20.167948,15.563005,81.534942,78.706178,34.523825,38.295735,1.209136
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,160,29, KEY ,1,212,31737,37.397417,42.223807,42.264095,20.152210,15.571667,81.702435,78.799045,34.518081,38.337877,1.253924
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,0, KEY ,1,237,14475,34.285820,39.614160,39.809147,15.873713,12.860977,55.321417,52.489456,30.540108,35.881310,1.279619
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,1, KEY ,1,237,14352,34.254234,39.498704,39.652779,15.902225,12.841592,61.744651,58.868042,30.490467,35.722430,1.319352
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,2, KEY ,1,237,14460,34.265160,39.637302,39.684015,15.926991,12.865919,61.949634,59.140857,30.528946,35.775890,1.386289
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,3, KEY ,1,237,14408,34.297039,39.592978,39.541141,15.933492,12.914397,62.611382,59.225595,30.565075,35.791598,1.024960
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,4, KEY ,1,237,14527,34.300129,39.651619,39.620660,15.886806,12.893689,61.291351,58.475038,30.574617,35.803987,1.231961
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,5, KEY ,1,237,14536,34.304390,39.509269,39.726800,16.028657,12.951016,62.237625,59.176707,30.565280,35.680826,1.365038
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,6, KEY ,1,237,14576,34.281577,39.497138,39.708526,15.977916,12.913646,61.403236,58.505104,30.543867,35.758130,1.302824
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,7, KEY ,1,237,14637,34.304375,39.455900,39.679413,15.982604,12.909418,62.376569,59.205916,30.544738,35.726226,0.995077
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,8, KEY ,1,237,14640,34.299482,39.459720,39.781431,15.959755,12.906236,61.666996,58.853803,30.558687,35.790166,1.314937
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,9, KEY ,1,237,14517,34.266583,39.422697,39.611371,16.043142,12.916546,61.690899,58.865006,30.501183,35.631613,1.252099
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,10, KEY ,1,237,14637,34.296605,39.432676,39.590751,16.081583,12.958246,61.803609,58.988776,30.537842,35.691284,1.291769
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,11, KEY ,1,237,14680,34.307345,39.542602,39.706178,16.086100,12.959185,61.756172,58.745504,30.557552,35.768012,1.208887
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,12, KEY ,1,237,14588,34.304647,39.514573,39.739979,16.082969,12.970749,62.170993,59.180101,30.560346,35.906935,1.151660
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,13, KEY ,1,237,14608,34.288961,39.557055,39.610432,16.123303,12.962150,62.237573,59.326494,30.529595,35.811434,1.206296
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,14, KEY ,1,237,14430,34.250359,39.369724,39.564992,16.029715,12.934542,62.032285,59.051594,30.494290,35.700417,1.182546
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,15, KEY ,1,237,14648,34.267088,39.561998,39.680748,16.073546,12.948441,62.041375,59.078070,30.525750,35.883771,1.243060
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,16, KEY ,1,237,14697,34.264365,39.359296,39.431339,16.041685,12.947988,62.065472,59.117663,30.509033,35.685634,1.239340
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,17, KEY ,1,237,14809,34.233047,39.423588,39.556120,16.035124,12.929424,61.643301,58.658772,30.494591,35.728233,1.195162
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,18, KEY ,1,237,14834,34.216436,39.509682,39.473190,15.993755,12.921530,61.955417,59.027148,30.468443,35.761940,1.187697
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,19, KEY ,1,237,14704,34.203569,39.284664,39.536599,15.990690,12.884023,61.712955,58.889063,30.438633,35.664269,1.104583
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,20, KEY ,1,237,14683,34.217378,39.353454,39.537003,16.005513,12.919405,61.629923,58.913786,30.457165,35.651814,1.271085
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,21, KEY ,1,237,14933,34.227779,39.458441,39.487901,16.031749,12.921348,62.612402,59.502552,30.477149,35.825873,1.023072
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,22, KEY ,1,237,14826,34.220728,39.322768,39.411967,16.008868,12.907160,62.896525,59.547405,30.471679,35.641983,0.985103
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,23, KEY ,1,237,14894,34.198635,39.405275,39.476270,15.947703,12.887233,61.850541,58.895698,30.456506,35.718002,1.196804
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,24, KEY ,1,237,14936,34.214223,39.376380,39.494164,15.995763,12.897749,61.698060,58.941679,30.463664,35.688169,1.245849
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,25, KEY ,1,237,14871,34.198164,39.339678,39.526820,15.936324,12.875644,62.172742,58.942612,30.443821,35.642142,0.908936
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,26, KEY ,1,237,14933,34.254052,39.302259,39.484815,15.975999,12.914454,61.781344,58.935585,30.506542,35.691841,1.257278
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,27, KEY ,1,237,14820,34.188387,39.341403,39.615819,15.959153,12.880325,61.725790,58.823204,30.442467,35.675401,1.187316
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,28, KEY ,1,237,14957,34.200924,39.298986,39.577944,15.937137,12.874038,61.753828,58.954917,30.450094,35.554521,1.184002
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,185,29, KEY ,1,237,15076,34.227381,39.339545,39.622222,15.924226,12.887352,63.059570,59.883131,30.489987,35.693768,0.930282
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,0, KEY ,1,262,6348,30.984003,36.654599,36.821514,12.131719,10.326062,33.969737,31.601815,26.793366,33.087665,0.983534
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,1, KEY ,1,262,6251,30.906530,36.701850,36.879904,12.029796,10.234649,38.997430,36.496430,26.713485,33.012245,1.299051
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,2, KEY ,1,262,6356,30.933412,36.729404,36.651030,12.044042,10.255584,39.411000,37.181388,26.751228,33.046743,1.220245
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,3, KEY ,1,262,6445,30.977820,36.626334,36.721033,12.099592,10.305645,41.005082,38.056909,26.790402,32.920014,0.832072
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,4, KEY ,1,262,6383,30.935202,36.555761,36.571092,12.031366,10.262949,40.450226,37.774335,26.740156,32.997689,0.906735
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,5, KEY ,1,262,6380,30.916392,36.585848,36.624808,12.118890,10.301125,39.929845,37.424109,26.721810,33.065614,0.833279
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,6, KEY ,1,262,6451,30.958874,36.551409,36.727887,12.195935,10.353844,39.506479,37.021906,26.774944,32.911583,0.863485
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,7, KEY ,1,262,6477,30.972482,36.661406,36.801633,12.181888,10.354183,39.804543,37.106392,26.771863,32.974290,0.947618
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,8, KEY ,1,262,6492,30.944785,36.650616,36.738413,12.183317,10.339897,40.003900,37.475127,26.760454,33.001018,0.804097
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,9, KEY ,1,262,6552,31.002048,36.520813,36.771284,12.292409,10.385943,40.180555,37.489574,26.790840,32.996577,0.817398
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,10, KEY ,1,262,6499,30.996532,36.479263,36.822924,12.248285,10.376935,40.363237,37.873595,26.789054,32.914995,0.888647
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,11, KEY ,1,262,6428,30.964591,36.597738,36.675439,12.245223,10.352519,40.373490,37.526613,26.760737,33.055124,0.722417
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,12, KEY ,1,262,6416,30.953243,36.561289,36.714398,12.212852,10.349355,40.565354,38.180156,26.739312,32.897495,0.665542
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,13, KEY ,1,262,6453,30.945379,36.483895,36.687759,12.226416,10.370561,40.909083,38.190238,26.747810,32.990047,0.819075
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,14, KEY ,1,262,6371,30.961429,36.350680,36.578181,12.254271,10.375612,40.570353,38.130595,26.759885,32.768272,0.669541
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,15, KEY ,1,262,6440,30.936328,36.482386,36.661163,12.240577,10.376396,40.378118,37.896050,26.736337,32.942966,0.965125
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,16, KEY ,1,262,6427,30.894265,36.463780,36.688136,12.212081,10.350268,40.406134,37.708451,26.707390,33.010071,0.932905
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,17, KEY ,1,262,6474,30.931218,36.479977,36.607442,12.269322,10.383588,40.836719,38.027023,26.738871,32.980283,0.901180
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,18, KEY ,1,262,6592,30.929215,36.450830,36.637784,12.282432,10.393947,40.643452,38.011280,26.734664,33.126837,0.633317
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,19, KEY ,1,262,6462,30.881324,36.461032,36.508713,12.208533,10.324882,40.963643,38.045455,26.675335,32.892792,1.002658
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,20, KEY ,1,262,6520,30.913609,36.494490,36.615926,12.224104,10.354042,40.448364,37.941454,26.716272,32.975933,0.963505
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,21, KEY ,1,262,6482,30.901618,36.598604,36.633052,12.194102,10.343760,40.429097,37.895029,26.717801,33.191296,1.059842
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,22, KEY ,1,262,6504,30.858556,36.324470,36.604458,12.123687,10.306808,40.684705,37.906317,26.654115,32.666515,0.788494
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,23, KEY ,1,262,6467,30.829686,36.564710,36.464584,12.096675,10.263795,40.124469,37.454783,26.621257,32.941659,0.728824
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,24, KEY ,1,262,6583,30.893143,36.629949,36.662023,12.202794,10.339485,40.791483,38.393762,26.702776,33.042991,0.810476
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,25, KEY ,1,262,6589,30.896861,36.671227,36.578249,12.194282,10.349199,40.512566,37.889372,26.721217,32.972336,0.930506
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,26, KEY ,1,262,6663,30.930310,36.615824,36.685273,12.267210,10.380384,40.795827,38.240540,26.741940,33.031698,0.809566
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,27, KEY ,1,262,6604,30.887110,36.438980,36.549449,12.174476,10.327503,40.529101,38.009602,26.688047,32.707276,0.767935
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,28, KEY ,1,262,6671,30.838342,36.490296,36.632309,12.138359,10.310340,40.604251,37.885099,26.635098,32.901190,0.639477
AI,aom,av2,0,A1,BoxingPractice_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,210,29, KEY ,1,262,6672,30.880972,36.486749,36.612336,12.160780,10.311715,41.729659,39.072004,26.684825,32.945793,0.556854
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,0, KEY ,1,137,157780,43.622482,49.465644,52.877175,32.457637,21.374264,91.909019,90.510969,45.332489,44.467750,0.034093
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,1, KEY ,1,137,156500,43.624204,49.459084,52.865581,32.433544,21.362007,100.000000,99.091211,45.319595,44.463262,0.030177
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,2, KEY ,1,137,147505,43.647494,49.460622,52.834471,32.433997,21.364093,100.000000,99.009372,45.308081,44.472694,0.031102
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,3, KEY ,1,137,146869,43.674344,49.443161,52.849040,32.451260,21.394017,100.000000,98.664394,45.333306,44.488261,0.034206
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,4, KEY ,1,137,141021,43.649431,49.472804,52.870424,32.423582,21.343409,99.847992,98.468659,45.268137,44.476828,0.041463
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,5, KEY ,1,137,138493,43.666769,49.467424,52.864748,32.418610,21.360497,99.686998,98.291343,45.263827,44.467237,0.035475
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,6, KEY ,1,137,136011,43.688701,49.466790,52.898759,32.433997,21.371889,99.344698,97.976891,45.286753,44.465229,0.033906
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,7, KEY ,1,137,136105,43.705916,49.493661,52.880619,32.354926,21.393496,99.181076,97.830937,45.303221,44.466459,0.047415
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,8, KEY ,1,137,131886,43.716799,49.526015,52.910783,32.329181,21.378729,99.292548,97.933033,45.287552,44.469529,0.042479
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,9, KEY ,1,137,129189,43.740188,49.542916,52.940013,32.329624,21.383281,99.039326,97.719232,45.293369,44.474857,0.036665
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,10, KEY ,1,137,125025,43.751507,49.561992,52.961211,32.295675,21.378533,98.867948,97.568038,45.278386,44.471153,0.030680
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,11, KEY ,1,137,122161,43.737345,49.579479,52.987187,32.255894,21.352549,98.960475,97.657479,45.251088,44.450332,0.025834
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,12, KEY ,1,137,123248,43.764752,49.604822,53.005330,32.324758,21.384215,98.846942,97.522878,45.287285,44.458125,0.026050
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,13, KEY ,1,137,121689,43.758974,49.624562,53.013436,32.333166,21.377931,98.880918,97.546311,45.268884,44.445713,0.019775
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,14, KEY ,1,137,123712,43.755137,49.607613,52.977997,32.324758,21.398889,98.838466,97.505502,45.307478,44.435180,0.018917
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,15, KEY ,1,137,125820,43.724690,49.575155,52.942825,32.327411,21.378790,99.273142,97.915952,45.278168,44.401807,0.024095
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,16, KEY ,1,137,129765,43.719138,49.546253,52.916016,32.364732,21.403309,99.219955,97.868234,45.313956,44.389108,0.013255
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,17, KEY ,1,137,131194,43.691877,49.505031,52.890136,32.462198,21.385145,99.243485,97.844573,45.285453,44.373853,0.009112
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,18, KEY ,1,137,135070,43.686288,49.499387,52.841043,32.500240,21.392816,99.252710,97.862652,45.293985,44.375978,0.010643
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,19, KEY ,1,137,143659,43.645682,49.496613,52.834774,32.546056,21.383458,99.343952,97.928303,45.309016,44.348219,0.006740
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,20, KEY ,1,137,146201,43.636075,49.497687,52.818499,32.474994,21.382282,99.401313,97.986561,45.313110,44.344157,0.006394
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,21, KEY ,1,137,150520,43.625416,49.468249,52.828091,32.516845,21.382365,99.372955,97.941799,45.332922,44.328515,0.004688
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,22, KEY ,1,137,153187,43.635206,49.493047,52.844823,32.534904,21.416243,99.299939,97.859585,45.374785,44.331998,0.005114
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,23, KEY ,1,137,156176,43.639732,49.488468,52.853918,32.536761,21.422451,99.189637,97.811589,45.400415,44.336374,0.005849
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,24, KEY ,1,137,154736,43.620666,49.494425,52.887363,32.443074,21.373402,99.280599,97.811180,45.326678,44.323113,0.005076
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,25, KEY ,1,137,156277,43.617298,49.502153,52.841792,32.455814,21.366652,99.341919,97.906078,45.319084,44.307180,0.004947
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,26, KEY ,1,137,156818,43.620746,49.519329,52.877659,32.453537,21.365769,99.399005,97.927810,45.326782,44.314182,0.007216
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,27, KEY ,1,137,158100,43.613011,49.521309,52.881291,32.407330,21.350840,99.381967,97.955634,45.316545,44.302050,0.004661
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,28, KEY ,1,137,163923,43.630913,49.503671,52.855174,32.478657,21.420231,99.424245,98.001736,45.391688,44.306236,0.004731
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,85,29, KEY ,1,137,163755,43.609078,49.517727,52.878561,32.453537,21.388842,99.431722,97.989590,45.366253,44.290316,0.007024
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,0, KEY ,1,162,49294,42.534509,48.456054,51.716103,27.676407,19.632688,86.755520,85.035987,42.599021,43.457204,0.156336
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,1, KEY ,1,162,48527,42.548419,48.436898,51.651305,27.696922,19.651160,95.285474,93.564203,42.617875,43.446336,0.176614
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,2, KEY ,1,162,47734,42.637574,48.441233,51.636342,27.701952,19.744633,95.277140,93.552259,42.720278,43.504996,0.169950
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,3, KEY ,1,162,46524,42.663378,48.437651,51.624226,27.719830,19.769010,94.720756,93.017001,42.730694,43.507978,0.188260
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,4, KEY ,1,162,46121,42.693303,48.433661,51.622053,27.756428,19.808959,94.506864,92.884893,42.773348,43.512356,0.204646
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,5, KEY ,1,162,45282,42.729453,48.431381,51.600126,27.778256,19.855577,94.627777,92.930689,42.818638,43.518926,0.231479
AI,aom,av2,0,A1,Crosswalk_3840x2160_5994fps_10bit_420.y4m,3840x2160,60,10,110,6, KEY ,1,162,44199,42.766184,48.439838,51.647624,27.758127,19.873683,94.188495,92.499598,42.853825,43.536116,0.245003
