tag,cfg,class,psnr_y,psnr_u,psnr_v,overall_psnr,ssim_y,ms_ssim_y,vmaf,vmaf_neg,psnr_hvs,ciede2k,apsnr_y,apsnr_u,apsnr_v,overall_apsnr
v02.0.0,AI,A5,-2.7451,-15.633600000000001,-14.8308,-3.9778000000000002,-3.695725,-3.68335,-3.673875,-3.775125,-4.392425,-8.0415,-2.74045,-15.684125,-14.905349999999999,-3.2746500000000003
v02.0.0,AI,B1,-5.1815999999999995,-14.894020000000001,-15.47987,-6.21721,-5.61618,-6.17177,-4.82803,-4.8146700000000004,-4.89575,-8.97605,-5.1782699999999995,-14.97484,-15.522659999999998,-6.0338
v02.0.0,AI,B2,-0.962011111111111,-17.628933333333336,-15.857455555555553,-2.555588888888889,-0.8669555555555556,-1.1556444444444445,-0.7146222222222222,-0.4766333333333333,-2.447111111111111,-10.182788888888888,-0.9204222222222221,-17.684744444444444,-15.849344444444446,-2.405377777777778
v02.0.0,AI,E,-3.8878000000000004,-15.2103875,-15.179187500000001,-5.384125,-3.35623125,-3.68320625,-5.50455625,-5.40363125,-4.4646,-7.6601,-3.76065,-15.15268125,-14.92813125,-4.3436562499999996
v02.0.0,AI,G1,-4.738175,-25.502000000000002,-46.1954,-8.825225,-4.0142,-4.6947,-4.9793,-5.128925,-5.516075000000001,-17.826825,-4.748374999999999,-25.618025000000003,-46.28805,-7.1755
v02.0.0,AI,G2,-6.172,-32.44311428571429,-35.67777142857143,-9.4257,-5.979285714285715,-6.069771428571428,-7.427342857142857,-7.245971428571429,-6.8839,-16.91784285714286,-6.197514285714285,-32.49784285714286,-35.6713,-7.527314285714285
v02.0.0,AS,A1,-2.1508625,-8.687575,-9.001925,-2.9673875,-1.970525,-2.2421125,-1.3860875,-1.5609625,-2.546425,-5.193275,-2.1682625,-8.7212125,-9.1940875,-2.8919125
v02.0.0,LD,A2,-1.2309105263157896,-11.051789473684211,-13.449136842105263,-2.2211315789473685,-1.1877842105263159,-1.3889157894736843,-1.9388526315789474,-1.8670736842105264,-1.0330684210526315,-3.778831578947368,-1.3350684210526316,-11.345384210526316,-13.619284210526315,-2.0466157894736843
v02.0.0,LD,A3,-0.97885,-9.42305,-10.2066875,-1.8382875,-0.9545875,-0.9914375,-0.587425,-0.656725,-1.300475,-4.4109125,-1.025575,-9.25555,-9.86185,-1.552875
v02.0.0,LD,A4,-0.5494500000000001,-11.611849999999999,-16.1555,-1.7474999999999998,-2.2068166666666666,-1.575866666666667,-0.1891666666666667,-0.5623166666666668,0.8910999999999999,-1.851016666666667,-0.7039833333333333,-12.079450000000001,-15.491183333333334,-1.3904666666666667
v02.0.0,LD,A5,-0.22590000000000002,-12.5804,-5.198475,-1.03125,-0.501475,-0.396675,-0.2594,-0.10345,-0.941575,-2.663875,-0.46265,-12.511275000000001,-5.0662,-0.80255
v02.0.0,LD,B1,-1.32998,-8.835840000000001,-8.333499999999999,-2.0331799999999998,-1.74966,-2.15867,-2.39288,-2.36459,-0.70797,-2.1699100000000002,-1.29644,-9.08383,-7.923400000000001,-1.8073799999999998
v02.0.0,LD,B2,-2.0603999999999996,-12.265222222222222,-11.345877777777778,-3.075977777777778,-2.7354444444444446,-2.6275666666666666,-1.2200333333333333,-1.1586555555555555,-3.3086555555555552,-7.831566666666666,-2.1071,-10.939466666666666,-10.548222222222222,-3.222
v02.0.0,RA,A1,-1.27255,-8.30935,-9.399625,-2.1256500000000003,-1.3308375,-1.4442249999999999,-2.1369124999999998,-2.0917,-1.6573125,-4.82415,-1.227025,-8.3216125,-9.5310625,-2.0544625
v02.0.0,RA,A2,-2.195136842105263,-10.169031578947369,-12.65881052631579,-3.0254736842105263,-2.025878947368421,-2.3626263157894734,-2.8609473684210527,-2.785057894736842,-1.8722736842105263,-4.075047368421052,-2.2624894736842105,-10.315605263157895,-12.77593157894737,-2.817263157894737
v02.0.0,RA,A3,-1.9051625,-9.8308125,-10.234850000000002,-2.7317625,-1.9834125,-2.0173625,-1.559625,-1.5352125,-2.2017375,-5.5425375,-1.939375,-9.6235875,-9.888225,-2.4809125
v02.0.0,RA,A4,-1.2129833333333333,-10.079099999999999,-14.913033333333333,-2.2619166666666666,-2.463833333333333,-2.1925833333333333,-1.8841833333333333,-2.011616666666667,0.027833333333333304,-2.3251666666666666,-1.4079333333333333,-10.301033333333333,-14.682566666666668,-1.9898666666666667
v02.0.0,RA,A5,-1.36465,-11.013275,-6.225725,-2.093175,-1.444125,-1.54995,-1.794425,-1.571425,-2.0743,-3.8110749999999998,-1.6442,-10.945725,-6.1046,-1.891825
v02.0.0,RA,B1,-3.77674,-8.886320000000001,-9.130289999999999,-4.33249,-3.8559200000000002,-4.23538,-5.19856,-4.88456,-2.84973,-3.10818,-4.21148,-9.24052,-5.55636,-4.74092
v02.0.0,RA,B2,0.23254444444444441,-11.199900000000001,-10.395988888888889,-0.8024666666666667,-0.37946666666666684,-0.37634444444444437,-1.3043888888888888,-1.2372444444444446,-1.0490777777777778,-7.8076333333333325,-0.5617555555555556,-9.53361111111111,-9.537266666666666,1.182466666666667
v02.0.0,RA,E,-2.14885,-7.65455625,-8.9804,-2.98645,-1.28666875,-2.05469375,3.3354875,3.8757124999999997,-2.35796875,-4.772425,-2.4144375,-7.79056875,-9.6883625,-2.8418437500000002
v02.0.0,RA,G1,-6.198075000000001,-18.45965,-33.9055,-8.697325,-3.7221,-6.026225,-0.9978249999999997,-1.19475,-5.842474999999999,-13.096475,-6.0493749999999995,-18.722775,-34.397349999999996,-6.95125
v02.0.0,RA,G2,-2.580357142857143,-22.4983,-27.899228571428573,-4.906457142857143,-2.794557142857143,-2.7415999999999996,-4.259328571428571,-4.1654285714285715,-3.1515285714285715,-7.2683285714285715,-2.4413714285714287,-20.793157142857144,-27.193314285714287,-3.0827285714285715
v02.0.0,Still,F1,-2.3759857142857146,-14.000789285714287,-17.005682142857143,-3.663275,-3.0785857142857145,-2.6364428571428573,-3.0736392857142856,-3.16715,-3.464807142857143,-5.799539285714286,-2.3759857142857146,-14.000789285714287,-17.005682142857143,-2.942932142857143
v02.0.0,Still,F2,-2.9907620689655174,-10.714524137931035,-11.163793103448276,-4.072272413793104,-3.0907241379310344,-3.3419517241379313,-3.276727586206897,-3.3165172413793105,-4.091762068965517,-5.778413793103448,-2.9907620689655174,-10.714524137931035,-11.163793103448276,-3.335865517241379
