TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,110,1774977,37.560655,41.928435,44.463980,13.909158,22.389705,94.434454,92.958864,42.746296,39.577788,37.560655,41.928435,44.463980,0.029277,47943.96,1.94,282848189025915,8519896195,125904502450115,5315532726,6ebb3a6ab059bdb4475fc777fe9b9da2,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,135,904929,33.149684,38.834049,41.433028,11.143777,18.432131,88.870692,86.739328,36.413842,35.890991,33.149684,38.834049,41.433028,0.039767,75041.22,1.64,528472083908881,7397844857,209559871824955,4513241839,00ea15f43eb7c665f4f0c001c3559f41,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,160,425836,29.141812,35.726473,38.498889,8.488905,14.412483,74.300803,72.057061,30.084869,32.432783,29.141812,35.726473,38.498889,0.076967,68881.28,1.34,393298788070366,5519377051,179843622648971,3884753810,42854b4a413047eedd5b4b6b8108693f,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,185,191197,25.526728,32.497219,35.513513,6.112688,10.568742,51.343663,49.409785,24.246707,29.099934,25.526728,32.497219,35.513513,0.152826,44827.52,1.30,251788072786183,4485307620,116784749628430,3711892653,f3341f7cfde8c713ed3bf87ec448c7f4,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,60,3953229,48.519024,51.777803,53.070841,23.676650,33.751715,97.095112,96.556645,54.094652,48.985252,48.519024,51.777803,53.070841,0.000150,33664.47,2.14,240300561235521,9127123294,94009489254433,5811262986,a8c0918cb3789ea794f9acfe88e4b460,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,85,2294433,42.921272,49.177675,50.729259,18.500467,27.904883,96.378566,95.595723,49.210336,44.468513,42.921272,49.177675,50.729259,0.000281,43636.92,2.00,274601618287705,8062129218,123084610328388,5526230881,ecd1e7f57212add9ced7555a43ee3e87,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,110,1124133,38.068496,46.502759,48.148175,14.514975,22.854650,94.920008,93.549910,42.765352,40.423386,38.068496,46.502759,48.148175,0.000751,44129.62,1.52,321971410272492,6326409261,123237628188345,4083139201,3abb3a8ae5b6a36a1142f4e26c1d3be2,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,135,519698,34.244573,43.682083,45.463630,11.595007,18.841913,89.549808,87.869416,36.221807,37.058040,34.244573,43.682083,45.463630,0.013393,88158.81,1.37,503129962687347,5246915576,230774040842953,3769953950,135095f79517b03c3f0dec797e35bfbe,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,160,255383,30.990025,40.881899,42.785736,9.192135,15.198322,77.416283,75.309201,30.318200,34.026398,30.990025,40.881899,42.785736,0.048972,46311.15,1.10,328990750884879,4884686523,129337482729453,3107012449,ad877e490af1101ad8965e1792bcabb1,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,185,123679,27.591067,38.155716,39.930383,6.868506,11.526123,57.884615,55.807855,25.068168,30.894668,27.591067,38.155716,39.930383,0.064060,26432.95,0.88,184312043833698,3953355369,73834318895271,2447241082,ad80588dac166e6d864837ef856aee3d,
